-0.00601632753387094,-0.0021488219499588,-0.00105171022005379,-0.232142925262451,0.340722918510437,-9.77506160736084
-0.00693382462486625,-0.000645693391561508,0.000418803916545585,-0.33174267411232,0.31315952539444,-9.78071880340576
-0.00544082466512918,-0.00318221002817154,-0.000968434091191739,-0.299808084964752,0.315284878015518,-9.77161979675293
-0.00523244077339768,-0.00187181669753045,-0.000856012804433703,-0.323690742254257,0.309301525354385,-9.77658557891846
-0.0058580762706697,-0.00107130408287048,0.00105248601175845,-0.28550198674202,0.313427090644836,-9.78173637390137
-0.00696455547586083,-6.61835074424744e-05,0.00028217607177794,-0.285470485687256,0.326806545257568,-9.76820850372314
-0.0067181782796979,-0.00159841775894165,-0.000257337698712945,-0.301753371953964,0.314207464456558,-9.80642509460449
-0.00643269019201398,-0.000647515116725117,-0.00050621316768229,-0.277812629938126,0.328812301158905,-9.79026317596436
-0.00735814776271582,-0.000414721696870402,0.000250510405749083,-0.282422304153442,0.3159119784832,-9.75356388092041
-0.00697311013936996,-0.000721037446055561,-0.000178312649950385,-0.266769647598267,0.315584629774094,-9.79463481903076
-0.00614529196172953,-0.0020156018435955,-3.83511651307344e-05,-0.301932960748672,0.308102250099182,-9.78092670440674
-0.00617274222895503,-0.00191151350736618,5.74241857975721e-05,-0.288285970687866,0.308611005544662,-9.76745891571045
-0.00567232677713037,-0.00188156974036247,-0.000402129750000313,-0.274519056081772,0.318996995687485,-9.78652286529541
-0.00582218496128917,-0.000852327793836594,-0.000111622968688607,-0.291877299547195,0.314057856798172,-9.77868175506592
-0.00533607695251703,-0.00225871056318283,-0.000214901752769947,-0.279457747936249,0.326359808444977,-9.77006149291992
-0.00632015708833933,-0.00204310938715935,-0.000626250403001904,-0.284333914518356,0.315763533115387,-9.77871417999268
-0.00651998538523912,-0.00207555294036865,-0.00030564097687602,-0.286250948905945,0.319534569978714,-9.77895164489746
-0.0065382313914597,-0.00135689228773117,-1.83891988854157e-05,-0.280325055122375,0.312083095312119,-9.80454254150391
-0.0064292405731976,-0.00113710388541222,4.65863849967718e-05,-0.275626629590988,0.308700799942017,-9.78080749511719
-0.00577389448881149,-0.00202309340238571,0.000232288148254156,-0.299329251050949,0.311573833227158,-9.78409862518311
-0.00548338238149881,-0.00157167774159461,0.000390603934647515,-0.293103933334351,0.310527145862579,-9.79307651519775
-0.00634760968387127,-0.00124200445134193,9.97378956526518e-05,-0.275894284248352,0.310555905103683,-9.78182601928711
-0.00610684463754296,-0.00183335703331977,-0.000318988226354122,-0.28289932012558,0.312652975320816,-9.77538967132568
-0.00640921713784337,-0.00246873148716986,-0.000537044659722596,-0.293611824512482,0.306455165147781,-9.78344058990479
-0.00610279850661755,-0.000983051955699921,-0.000736141810193658,-0.275058031082153,0.313429355621338,-9.77248668670654
-0.00601780228316784,-0.00186574086546898,-0.000945088220760226,-0.28640028834343,0.315404504537582,-9.78317070007324
-0.00762173580005765,-0.00146834552288055,-0.000905928434804082,-0.282570660114288,0.310825794935226,-9.78308200836182
-0.00624604430049658,-0.00214966386556625,-0.000677848001942039,-0.28295886516571,0.311214745044708,-9.77311515808105
-0.00646586157381535,-0.00111712142825127,-0.000473844091175124,-0.281193166971207,0.321719288825989,-9.79358577728271
-0.00520682195201516,-0.0021355077624321,-0.000403051031753421,-0.281073451042175,0.308341652154922,-9.78742218017578
-0.00625780830159783,-0.00251598679460585,-0.000852810975629836,-0.287330329418182,0.305589079856873,-9.78601455688477
-0.00576222222298384,-0.00180659070611,-0.000267318682745099,-0.294690489768982,0.311962932348251,-9.79217910766602
-0.00752006471157074,-0.001578439027071,-0.000532944453880191,-0.275147795677185,0.317888557910919,-9.78673267364502
-0.00685666827484965,-0.000741288065910339,7.92322737197537e-07,-0.285443156957626,0.320879906415939,-9.7821798324585
-0.00705295382067561,-0.00194305193144828,-0.000279944157227874,-0.278618544340134,0.326058119535446,-9.7754487991333
-0.00637401733547449,-0.00136284530162811,0.000300819054245949,-0.280383706092834,0.331293940544128,-9.76348114013672
-0.00723697664216161,-0.00175416108686477,-7.2375412855763e-05,-0.275297433137894,0.321540117263794,-9.77093029022217
-0.00534764816984534,-0.00170251738745719,-0.000587874324992299,-0.281282842159271,0.308012783527374,-9.7856559753418
-0.00712285656481981,-0.000867310911417007,-0.00057959440164268,-0.276823759078979,0.322826594114304,-9.76533508300781
-0.00747686438262463,-0.000203758492716588,-0.000339685473591089,-0.268715411424637,0.319657623767853,-9.78490543365479
-0.00568849965929985,-0.00200213491916656,-0.0001818195451051,-0.291758269071579,0.30292883515358,-9.77180004119873
-0.00666060484945774,-0.00108704343438148,-0.000537280749995261,-0.290171056985855,0.314118444919586,-9.7736234664917
-0.00598535966128111,-0.00205875560641289,-0.000843495421577245,-0.27948722243309,0.319474875926971,-9.77464199066162
-0.00594725599512458,-0.00111180928070098,-0.000420363387092948,-0.286845088005066,0.301911801099777,-9.78347110748291
-0.00619187531992793,-0.00113790854811668,-0.00104669877327979,-0.285322397947311,0.314567238092422,-9.79505252838135
-0.00542582757771015,-0.000999715179204941,-0.000408857857109979,-0.275985777378082,0.327914267778397,-9.77045154571533
-0.00597200309857726,-0.000663455633912235,-0.000293123302981257,-0.271555602550507,0.306875705718994,-9.7818546295166
-0.00621937168762088,-0.000711597502231598,-0.000534624559804797,-0.287358224391937,0.313459277153015,-9.78724193572998
-0.00699290167540312,-0.000801511108875275,-0.000378131400793791,-0.276646614074707,0.311275631189346,-9.77967071533203
-0.00545829860493541,-0.00134611129760742,-0.000355604337528348,-0.288585275411606,0.311424225568771,-9.78840827941895
-0.00591942295432091,-0.000757560192141682,-0.000565383408684283,-0.286311894655228,0.321180373430252,-9.78697395324707
-0.00724358251318336,-0.00124285742640495,-1.75193417817354e-05,-0.276554375886917,0.312711089849472,-9.78574562072754
-0.00676058931276202,-0.0014261530013755,-0.000887751346454024,-0.281971096992493,0.319952130317688,-9.77649974822998
-0.00602285470813513,-0.00227206945419312,-0.000773606530856341,-0.289123982191086,0.312142491340637,-9.77682590484619
-0.00626767240464687,-0.000504259020090103,-0.000749436905607581,-0.29035097360611,0.324083566665649,-9.77972888946533
-0.00600865995511413,-0.00200814753770828,-0.000502917682752013,-0.282690793275833,0.307054817676544,-9.76482582092285
-0.00531018665060401,-0.00165007647592574,0.000383760110707954,-0.294212281703949,0.325040608644485,-9.77736473083496
-0.00637516286224127,-0.00141612440347672,-0.000513824867084622,-0.289124011993408,0.311483055353165,-9.79328727722168
-0.00683044549077749,-0.001551836845465,0.000331364572048187,-0.283105880022049,0.319443494081497,-9.7958927154541
-0.00694461446255445,-0.000927921384572983,-0.000184847274795175,-0.285204172134399,0.328185349702835,-9.78158950805664
-0.00710522895678878,-0.00116610527038574,-5.07719814777374e-05,-0.278350323438644,0.310524612665176,-9.79346942901611
-0.00704374676570296,-0.00150598969776183,-0.000639434671029449,-0.274519473314285,0.316243648529053,-9.77643775939941
